keyword,location,text,target,cleaned_text,token_length
hellfire,unknown,Excuse you. Sandalphon Fell because YOUR security in Heaven was lax… https://t.co/nrQU37m4Si,0,excuse sandalphon fell security heaven lax,6
hellfire,unknown,"C'mon Izzy, enough with the Hellfire, surely it's time for the locust plague or a good infestation of boils. https://t.co/PWcW8rW9c4",0,cmon izzy enough hellfire surely time locust plague good infestation boil,11
hellfire,"City of London, London",This paragraph tells you all you need to know about this non-story. They get fired up over the use of… https://t.co/uNwVQXi0Cs,0,paragraph tell need know nonstory get fired use,8
hellfire,One foot in the grave,Your a star d up Comedian with Hellfire and Drones😂 Luv u man,0,star comedian hellfire drone love man,6
hellfire,unknown,Burn it burn it in holy hellfire https://t.co/VxL0yokIuv,0,burn burn holy hellfire,4
hellfire,Phil. 3:20 | Germany,"Sometimes people say there is too much “Hellfire and brimstone preaching’. I don’t know about you, but I can’t remember the…",0,sometimes people say much hellfire brimstone preaching know remember,9
hellfire,unknown,"[Scorpion(MK2)] Hellfire:U,U+HP (2 Sweep)",0,scorpionmk hellfireyouyouhp sweep,3
hellfire,Kyptos,Most of us believers began our Christian journey in the place of fear of hellfire. I was so afraid of hell fire th… https://t.co/TRFLeImAxV,0,u believer began christian journey place fear hellfire afraid hell fire th,12
hellfire,Northern Ireland,"Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later discove…",0,take closer look benjamin franklin involvement hellfire club dozen corps later discove,12
hellfire,"Abuja, Nigeria","Anas ibn Malik reported:The Messenger of Allah, peace and blessings be upon him,said,Envy consumes gud deeds just as fir…",0,ana ibn malik reportedthe messenger allah peace blessing upon himsaidenvy consumes gud deed fir,14
hellfire,unknown,"Every Tues Obama, now Trump personally selects those who would be murdered by mostly hellfire… https://t.co/DKHCBLQQs0",0,every tues obama trump personally selects would murdered mostly hellfire,10
hellfire,🇩🇪,"Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later disc… https://t.co/UoEAXKvKIR",0,take closer look benjamin franklin involvement hellfire club dozen corps later disc,12
hellfire,Left Coast,"The glory of life surmounts the fear of death. Good Christians fear hellfire, so to avoid it, they are kind to othe… https://t.co/pUeN24AqJg",0,glory life surmounts fear death good christian fear hellfire avoid kind othe,12
hellfire,"Kaduna, Nigeria",Ya Allah ... Protect us from HELLFIRE Protect us from HELLFIRE Protect us from HELLFIRE Protect us from HELLFIRE Protect us…,0,ya allah protect u hellfire protect u hellfire protect u hellfire protect u hellfire protect u,16
hellfire,"Perlis, Malaysia",Reaper with hellfire missile pod. That great.,0,reaper hellfire missile pod great,5
hellfire,"London, England","Take a closer look at Benjamin Franklin, his involvement in the Hellfire Club, and the dozens of corpses later disc… https://t.co/OA1fyDviCS",0,take closer look benjamin franklin involvement hellfire club dozen corps later disc,12
hellfire,unknown,$7.2 billion is five times the total base request for all security cooperation funds in FY20. It's two Virginia class…,0,billion five time total base request security cooperation fund fy two virginia class,13
hellfire,unknown,⚜️ LATEST UPDATE ⚜️ New Hero Painted Skin for Irithel - Hellfire [Ice Spike] is now Available in Shop. 🔻 Mobile Le… https://t.co/pvisjkG5rA,0,latest update new hero painted skin irithel hellfire ice spike available shop mobile le,14
hellfire,she/her | 19,am glad i was too busy doing homework to get caught in the book twt hellfire oof,0,glad busy homework get caught book twt hellfire oof,9
hellfire,"New York, NY",NowPlaying Sasquatch - Listen https://t.co/Fr6XHLhZ5h hosted by DJ Greenguy and DJ King Assassin 08:05,0,nowplaying sasquatch listen hosted dj greenguy dj king assassin,9
hellfire,"Aarhus, Denmark","Frey; How does a moment last forever? Wienglinys: Hellfire (but instead, it’s about revenge on the man who took eve… https://t.co/g8SlnD3VBB",0,frey moment last forever wienglinys hellfire instead revenge man took eve,11
hellfire,unknown,“Nature is not a place to visit. It is home.” Gary Snyder #TuesdayThoughts #Hellfire #Sundowns #Nature #Wildlife #Bio…,0,nature place visit home gary snyder tuesdaythoughts hellfire sundown nature wildlife bio,12
hellfire,Republic of Serbia,Make a simple map anybody can play with like medium difficulty easter egg and then add hellfir… https://t.co/4HH8SJdT3i,0,make simple map anybody play like medium difficulty easter egg add hellfir,12
hellfire,"South Dublin, Ireland",“Nature is not a place to visit. It is home.” Gary Snyder #TuesdayThoughts #Hellfire #Sundowns #Nature #Wildlife… https://t.co/2MbwLZopTN,0,nature place visit home gary snyder tuesdaythoughts hellfire sundown nature wildlife,11
hellfire,unknown,"After Benghazi, Barry sent Rice out to claim it was a video and perpetuate his incompetence. When Iran attacked our Emba…",0,benghazi barry sent rice claim video perpetuate incompetence iran attacked emba,11
hellfire,unknown,"🤢 my heart rate and blood pressure just rose reading this. The condescending, authorit… https://t.co/CbduJGoKMi",0,heart rate blood pressure rose reading condescending authorit,8
hellfire,Borno Nigeria,"Ya Allah, forgive my brothers &amp; sisters for their sins &amp; save them from the hellfire, the trials of this life &amp; punishment…",0,ya allah forgive brother amp sister sin amp save hellfire trial life amp punishment,14
hellfire,"Sydney, New South Wales","what a baller, imagine when they want to stop speeders or people driving while on their phones. my… https://t.co/IGvpXZkvos",0,baller imagine want stop speeder people driving phone,8
hellfire,Ireland,Over 21k have signed our online &amp; paper #petition to save the Hellfire &amp; Massy's Wood from a €22m overscaled inappropr…,0,k signed online amp paper petition save hellfire amp massys wood overscaled inappropr,13
hellfire,unknown,"A common misconception most people have about Qadr — regarding the common question, “How can someone be written to enter Jaha…",0,common misconception people qadr regarding common question someone written enter jaha,11
hellfire,"South Dublin, Ireland",Over 21k have signed our online &amp; paper #petition to save the Hellfire &amp; Massy's Wood from a €22m overscaled inappr… https://t.co/bxNMjvXVRp,0,k signed online amp paper petition save hellfire amp massys wood overscaled inappr,13
hellfire,Wherever,"i know, I know. I've been preaching ""patience""f or 3 years. Badd starting sounding like som… https://t.co/UfOZkzL8ZT",0,know know preaching patiencef year badd starting sounding like som,10
hellfire,Worldwide,Hairy Curtain Crust looking like a selection of streaky rashers on the Hellfire trail! #fungus #nature #thephotoHour #…,0,hairy curtain crust looking like selection streaky rasher hellfire trail fungus nature thephotohour,13
hellfire,"South Dublin, Ireland",Hairy Curtain Crust looking like a selection of streaky rashers on the Hellfire trail! #fungus #nature… https://t.co/v4uI7cfev4,0,hairy curtain crust looking like selection streaky rasher hellfire trail fungus nature,12
hellfire,they/them,i used to be cool :(,0,used cool,2
hellfire,http://ask.fm/syazwanreno,only hellfire can chase the vellfire on the highway.,0,hellfire chase vellfire highway,4
hellfire,Golden State,Happy Veterans' Day🙂,0,happy veteran day,3
hellfire,old trafford,"Harsh driving, hellfire missiles incoming 🤣",0,harsh driving hellfire missile incoming,5
hellfire,"Kentucky, USA","Ramses Tariq-Omari has walked the world of man for millennia, a lion shifter, a healer and a soldier. Merysekhmet:… https://t.co/ckO9me7ej3",0,ramses tariqomari walked world man millennium lion shifter healer soldier merysekhmet,11
hellfire,unknown,*BREAKING NEWS!* Democrat Speaker of House Nancy Pelosi is demanding that the Unit… https://t.co/FEyGuVOtyQ,0,breaking news democrat speaker house nancy pelosi demanding unit,9
hellfire,unknown,"Nabi SAW said, ""Save yourself from hellfire by giving even half a date-fruit in charity."" (Bukhari)",0,nabi saw said save hellfire giving even half datefruit charity bukhari,11
hellfire,𝕴𝖓𝖉𝖎𝖆,Not the one,0,one,1
hellfire,Kolkata,Probably to stop our neighbours from occupying them. Not sure though..,0,probably stop neighbour occupying sure though,6
hellfire,𝕴𝖓𝖉𝖎𝖆,Needs no comments here. Happy Veterans' Day to all my fellow veterans. Cheers to us and ours for sacrifices big a… https://t.co/XGRKRYo9nO,0,need comment happy veteran day fellow veteran cheer u sacrifice big,11
hellfire,جنة الفردوس,"Ya Allah, forgive my brothers &amp; sisters for their sins &amp; save them from the hellfire, the trials of this life &amp; punishmen…",0,ya allah forgive brother amp sister sin amp save hellfire trial life amp punishmen,14
hellfire,𝕴𝖓𝖉𝖎𝖆,Er ... stupidity has no criteria. Birthright to be stupid is there though 🙄,0,er stupidity criterion birthright stupid though,6
hellfire,𝕴𝖓𝖉𝖎𝖆,Why was that being occupied till so late in the winter season!! It has avalanche prone zone around it on the heights!🙄,0,occupied till late winter season avalanche prone zone around height,10
hellfire,𝕴𝖓𝖉𝖎𝖆,#JNUProtests #CAA_NRC_Protests please burn your property. It is shame that u are advocating violence on our property…,0,jnuprotests caanrcprotests please burn property shame advocating violence property,9
hijack,unknown,Threatened? By an Aspergers afflicted child without a degree and whose social skills… https://t.co/Wc8lTpcECn,0,threatened aspergers afflicted child without degree whose social skill,9
hijack,unknown,“Psychotronic or Silent Sound Spread Spectrum = 5G The Silent War 4 our consciousness. It involves militarization of sound…,0,psychotronic silent sound spread spectrum g silent war consciousness involves militarization sound,12
hijack,unknown,not to hijack this tweet for my own purposes but... kim sunggyu the live. now. https://t.co/RlLPO7XtiG,0,hijack tweet purpose kim sunggyu live,6
hijack,"Salt Lake City, UT",Please help my buddies channel hidden reaction. He’s been locked out due to a coward who tried to hija… https://t.co/Sz3T7LbwTg,0,please help buddy channel hidden reaction locked due coward tried hija,11
hijack,"New Hampshire, USA",If people that are mad that Vermin Supreme took New Hampshire and aren’t this mad when white supremacist sympathizers tr…,0,people mad vermin supreme took new hampshire mad white supremacist sympathizer tr,12
hijack,"Los Angeles, CA",I’m sry but Kelsey was acting like this champagne was like the 1986 bottle of wine from Nick Parker &amp; Elizabeth Jam… https://t.co/DJBVYLUqYm,0,sry kelsey acting like champagne like bottle wine nick parker amp elizabeth jam,13
hijack,unknown,not to hijack this tweet for my own purposes but... kim sunggyu the live. now.,0,hijack tweet purpose kim sunggyu live,6
hijack,unknown,How billionaire George Soros is trying to hijack the Catholic Church for his progressive agenda | Opinion | LifeSite http…,0,billionaire george soros trying hijack catholic church progressive agenda opinion lifesite,11
